,carat,cut,color,clarity,depth,table,x,y,z,price_predicted
3922,0.25,Very Good,E,VVS1,62.9,59.0,3.99,4.02,2.52,526.0429893769877
3923,0.51,Ideal,F,VS1,62.1,56.0,5.15,5.13,3.19,1635.860462816141
3924,1.51,Premium,I,VS1,60.0,58.0,7.51,7.45,4.49,11662.635586578777
3925,0.45,Ideal,I,VS1,61.9,54.0,4.95,4.97,3.07,1302.0037260488382
3926,1.75,Premium,G,VS1,59.6,60.0,7.9,7.76,4.67,15262.555158315803
3927,0.71,Ideal,E,VS1,62.3,56.0,5.66,5.7,3.54,2990.8563740286972
3928,0.59,Ideal,F,VS2,60.2,57.0,5.48,5.44,3.29,2058.2234769991237
3929,1.15,Very Good,F,SI1,62.5,59.0,6.62,6.69,4.16,5364.192081977435
3930,0.47,Ideal,E,VS1,61.5,55.0,5.01,5.04,3.09,1409.4643975418974
3931,0.33,Premium,G,VS2,62.6,58.0,4.4,4.36,2.74,699.165242590465
3932,2.16,Premium,J,VVS1,61.5,58.0,8.36,8.26,5.11,26372.125696284344
3933,0.3,Good,H,SI1,63.7,56.0,4.2,4.22,2.68,462.50721001955026
3934,1.07,Ideal,H,SI2,59.2,57.0,6.7,6.64,3.95,4553.3413898193385
3935,1.6,Premium,I,VS2,60.2,58.0,7.63,7.56,4.57,11786.800932449385
3936,1.0,Premium,G,SI2,62.7,59.0,6.36,6.3,3.97,3923.2966093183063
3937,1.5,Very Good,H,VS1,60.7,58.0,7.35,7.42,4.48,11134.037640805414
3938,0.54,Ideal,G,IF,61.2,57.0,5.26,5.28,3.22,2251.169127145359
3939,0.41,Ideal,F,VVS2,61.4,56.0,4.81,4.76,2.94,1242.270541663397
3940,1.51,Very Good,I,VS1,63.1,53.0,7.34,7.25,4.6,11269.779499829263
3941,0.51,Ideal,E,SI1,61.7,55.0,5.13,5.17,3.18,1351.7893299104583
3942,1.02,Premium,E,SI1,61.4,58.0,6.48,6.45,3.97,4799.406546724409
3943,0.31,Good,I,VS1,63.9,55.0,4.28,4.3,2.74,595.3812994925435
3944,0.41,Very Good,F,VVS1,61.4,58.0,4.76,4.78,2.93,1258.902327476751
3945,2.0,Premium,J,VS1,63.0,58.0,8.04,7.99,5.05,19471.04459367447
3946,0.78,Ideal,I,VS2,60.9,57.0,5.92,5.97,3.62,3398.5046308594715
3947,0.51,Good,E,VS2,63.1,59.0,5.04,5.07,3.19,1422.1569201169418
3948,0.3,Ideal,G,VVS1,61.7,55.0,4.34,4.32,2.67,764.1109069147651
3949,0.33,Very Good,G,VS1,62.8,58.0,4.38,4.41,2.76,690.5498046822777
3950,0.76,Ideal,H,VVS2,61.0,56.0,5.85,5.91,3.59,4549.875530764062
3951,0.4,Ideal,E,VS2,61.6,57.0,4.73,4.75,2.92,1023.9560054703355
3952,0.53,Premium,G,SI1,61.0,59.0,5.25,5.21,3.19,1413.4373913762645
3953,0.42,Ideal,G,SI1,62.2,53.0,4.8,4.84,3.0,940.7168848164922
3954,0.35,Very Good,I,VS2,61.7,57.0,4.52,4.56,2.8,749.6551291840241
3955,0.5,Premium,G,VS1,62.5,60.0,5.08,5.06,3.17,1524.686397653111
3956,1.01,Very Good,E,SI1,61.0,56.0,6.47,6.54,3.97,4585.337812799071
3957,0.31,Very Good,D,SI1,60.0,61.0,4.41,4.43,2.65,505.2843058281602
3958,0.34,Ideal,E,VVS1,62.2,56.0,4.45,4.49,2.78,952.8835654368785
3959,0.43,Ideal,D,SI1,62.5,55.0,4.83,4.8,3.01,982.9714537771094
3960,0.3,Ideal,E,VVS2,62.3,56.0,4.3,4.34,2.69,737.0529748726026
3961,1.26,Ideal,H,SI1,61.9,57.0,6.88,6.93,4.27,6717.955379671818
3962,0.32,Ideal,D,VS2,62.6,55.0,4.39,4.37,2.74,685.7977066474447
3963,1.01,Premium,G,SI2,62.4,58.0,6.38,6.41,3.99,3995.438704074562
3964,0.34,Very Good,E,VVS2,62.7,59.0,4.41,4.43,2.77,860.6166752031662
3965,0.92,Good,D,SI1,60.2,56.0,6.28,6.32,3.79,3748.501054582957
3966,1.01,Very Good,F,VS2,63.8,55.0,6.31,6.38,4.05,5030.859379832088
3967,0.5,Good,D,VVS2,62.4,64.0,5.03,5.06,3.14,1595.707201340954
3968,0.73,Ideal,D,SI1,62.4,53.0,5.82,5.79,3.62,2640.83778303488
3969,0.42,Ideal,I,VVS1,62.7,55.0,4.8,4.77,3.0,1383.301674192802
3970,1.01,Very Good,D,VVS2,63.0,56.0,6.35,6.41,4.02,6932.235400722697
3971,0.59,Very Good,F,IF,59.9,63.0,5.44,5.47,3.27,3046.400174398199
3972,0.27,Very Good,D,VS2,63.0,57.0,4.06,4.1,2.57,470.3314915092111
3973,1.04,Very Good,D,SI2,63.1,58.0,6.39,6.33,4.01,4111.226620965608
3974,0.75,Premium,E,SI2,63.0,58.0,5.78,5.71,3.62,2316.6608996723135
3975,0.61,Good,F,SI2,62.5,65.0,5.36,5.29,3.33,1509.3955706206268
3976,0.9,Good,F,SI1,61.3,60.0,6.13,6.18,3.77,3597.7744004718784
3977,0.31,Very Good,H,SI1,60.5,60.0,4.33,4.4,2.64,505.2843058281602
3978,1.01,Fair,D,SI2,64.7,57.0,6.31,6.27,4.07,3706.385512524418
3979,1.01,Ideal,I,SI1,60.3,58.0,6.5,6.56,3.94,4841.99546639433
3980,1.0,Very Good,I,VS1,63.3,55.0,6.39,6.34,4.03,5215.5305953806055
3981,0.31,Good,G,VS2,63.1,58.0,4.3,4.35,2.73,581.512767083467
3982,0.4,Ideal,D,SI2,62.8,56.0,4.73,4.7,2.96,751.2975197091474
3983,1.01,Premium,H,VVS1,60.5,57.0,6.55,6.48,3.94,6899.422642548435
3984,0.71,Good,E,SI1,63.1,59.0,5.62,5.75,3.59,2310.651407552756
3985,0.35,Ideal,G,VVS2,61.0,57.0,4.58,4.54,2.78,953.6285877459737
3986,0.47,Ideal,J,SI1,60.6,54.0,5.04,5.0,3.09,1160.5731750426307
3987,0.31,Premium,F,SI1,62.7,58.0,4.31,4.33,2.71,519.2330522884714
3988,0.71,Ideal,H,VS1,61.8,55.0,5.72,5.77,3.55,2990.8563740286972
3989,0.53,Ideal,I,VS1,61.6,57.0,5.21,5.18,3.2,1754.7410327415112
3990,0.39,Premium,J,VVS1,61.8,56.0,4.71,4.64,2.89,1182.804383333474
3991,0.31,Ideal,H,VS1,62.1,54.0,4.3,4.37,2.69,659.8406244737755
3992,0.3,Ideal,G,VVS2,60.9,57.0,4.35,4.32,2.64,737.0529748726026
3993,2.01,Fair,I,SI2,66.5,61.0,7.81,7.75,5.17,12193.669160572246
3994,0.41,Very Good,I,SI1,63.3,60.0,4.71,4.64,2.96,851.6557451106495
3995,1.22,Premium,E,VS2,62.2,55.0,6.91,6.85,4.28,7241.963382511339
3996,2.2,Ideal,I,VS1,61.4,57.0,8.41,8.37,5.15,23975.06928389386
3997,2.0,Very Good,J,SI1,62.2,59.0,7.92,7.97,4.94,15075.438600644564
3998,0.39,Ideal,E,VVS1,62.1,54.0,4.67,4.7,2.91,1213.794543136964
3999,0.91,Ideal,G,SI2,61.0,57.0,6.25,6.28,3.82,3384.6888672545315
4000,1.01,Good,H,SI1,60.3,64.0,6.5,6.53,3.93,4462.156681891249
4001,1.09,Premium,D,SI2,61.2,60.0,6.6,6.64,4.05,4593.955705879969
4002,0.53,Ideal,D,VS2,60.2,57.0,5.24,5.26,3.16,1697.559518360603
4003,1.24,Premium,E,SI2,60.8,57.0,6.98,6.94,4.23,5817.355113910722
4004,0.56,Ideal,D,VS1,62.6,55.0,5.25,5.29,3.3,1940.0927621815076
4005,0.59,Ideal,D,VS2,60.9,57.0,5.42,5.48,3.32,2058.2234769991237
4006,0.33,Premium,E,SI1,59.1,58.0,4.56,4.51,2.68,583.529711300806
4007,0.9,Very Good,I,SI1,61.8,56.0,6.19,6.24,3.84,3697.093620077027
4008,1.02,Good,D,VS1,64.6,58.0,6.22,6.28,4.04,5324.90498131662
4009,0.72,Fair,F,SI1,64.8,55.0,5.64,5.6,3.64,2308.075439846757
4010,0.52,Ideal,E,VS2,61.0,57.0,5.21,5.19,3.17,1640.4559591533023
4011,0.32,Ideal,I,VVS1,62.0,55.3,4.39,4.42,2.73,856.243472338607
4012,0.25,Very Good,F,VVS1,61.1,57.0,4.05,4.08,2.48,526.0429893769877
4013,0.72,Very Good,G,IF,63.3,54.0,5.64,5.73,3.6,4314.9586943679
4014,1.13,Ideal,H,SI1,62.3,56.0,6.66,6.69,4.16,5481.884385902931
4015,1.01,Premium,I,SI1,62.8,58.0,6.4,6.34,4.0,4711.919449805953
4016,0.72,Ideal,I,VVS1,61.3,57.0,5.74,5.77,3.53,3897.3196904664283
4017,1.54,Ideal,I,VS2,60.2,59.0,7.52,7.57,4.54,11407.760193373906
4018,0.9,Fair,E,SI2,65.8,59.0,6.03,5.98,3.95,3000.8606497150276
4019,1.0,Good,F,VS2,64.0,59.0,6.29,6.25,4.03,4767.127322427091
4020,0.39,Very Good,E,SI2,59.1,56.0,4.76,4.82,2.83,682.2358599479817
4021,0.5,Ideal,F,VVS2,62.2,54.0,5.09,5.11,3.17,1730.8096060282471
4022,1.18,Ideal,G,VVS1,61.1,57.0,6.78,6.84,4.16,9315.746009333021
4023,0.31,Very Good,D,VVS2,60.5,56.0,4.38,4.41,2.66,737.5074341532504
4024,1.06,Premium,H,SI1,61.0,58.0,6.61,6.57,4.02,5156.815842853969
4025,0.31,Good,D,SI2,63.7,55.0,4.35,4.32,2.76,437.0051834590268
4026,2.01,Premium,I,VS2,60.3,62.0,8.13,8.08,4.89,17757.108340309478
4027,0.3,Very Good,G,SI1,62.8,56.0,4.28,4.32,2.7,475.2750631553301
4028,0.3,Very Good,I,VVS2,60.1,63.0,4.28,4.31,2.58,698.180918915722
4029,1.01,Fair,H,SI2,65.4,59.0,6.3,6.26,4.11,3706.385512524418
4030,0.34,Ideal,G,SI1,61.2,57.0,4.53,4.56,2.78,634.0136972744514
4031,0.73,Fair,I,VS1,55.9,66.0,6.11,6.01,3.39,2743.297419387347
4032,0.72,Ideal,I,VS1,60.7,57.0,5.78,5.81,3.51,3068.126065031965
4033,0.31,Ideal,E,VS2,62.0,55.0,4.37,4.34,2.7,647.7796582158206
4034,1.53,Ideal,E,SI1,62.3,54.2,7.35,7.38,4.59,9653.553101501338
4035,0.25,Very Good,E,VVS2,61.9,59.0,3.99,4.02,2.48,514.8033460598784
4036,0.4,Good,F,SI1,63.6,57.0,4.7,4.67,2.98,791.4312236569999
4037,1.21,Very Good,F,SI1,59.4,56.0,6.95,7.0,4.14,5898.583872358711
4038,1.0,Premium,E,SI2,60.4,60.0,6.49,6.46,3.91,3923.2966093183063
4039,1.02,Very Good,F,SI1,62.1,63.0,6.48,6.36,3.99,4670.474644594601
4040,0.71,Good,F,SI2,64.5,55.6,5.58,5.61,3.6,1993.1125288213975
4041,0.41,Very Good,F,VVS2,62.9,54.0,4.7,4.74,2.97,1176.7533920752417
4042,1.5,Premium,E,SI2,62.7,56.0,7.38,7.33,4.61,7691.182362855088
4043,0.9,Very Good,H,VS2,62.1,57.0,6.16,6.23,3.85,4089.615805212188
4044,0.36,Ideal,E,SI1,61.6,56.0,4.56,4.59,2.82,705.4253086969871
4045,1.05,Premium,G,IF,60.6,60.0,6.57,6.59,3.99,8329.837630194384
4046,0.34,Ideal,G,VS2,61.0,57.0,4.48,4.5,2.74,764.7020955344417
4047,1.18,Premium,E,SI2,62.5,60.0,6.74,6.7,4.2,5312.2923731287865
4048,1.03,Premium,D,SI2,61.8,60.0,6.45,6.42,3.98,4141.510408220206
4049,0.32,Ideal,G,VS2,62.4,55.0,4.36,4.39,2.73,685.7977066474447
4050,1.08,Ideal,E,VVS2,61.0,56.0,6.64,6.67,4.06,8185.392922700614
4051,0.73,Ideal,J,SI1,61.8,56.0,5.78,5.81,3.58,2640.83778303488
4052,1.1,Ideal,F,SI2,60.4,55.0,6.77,6.73,4.08,4789.840006377368
4053,1.72,Premium,I,VVS2,62.7,58.0,7.6,7.54,4.75,17339.188235759513
4054,1.0,Premium,F,SI1,61.6,61.0,6.37,6.3,3.9,4625.1803827811345
4055,0.92,Ideal,H,SI1,61.6,56.0,6.21,6.25,3.84,4067.5902721488965
4056,0.75,Ideal,E,SI1,61.4,56.0,5.83,5.89,3.6,2777.5412857400715
4057,0.72,Premium,F,VS1,58.8,60.0,5.91,5.89,3.47,2964.7761840711214
4058,1.2,Premium,G,SI2,59.9,59.0,6.92,6.98,4.16,5478.332473470999
4059,0.61,Ideal,F,VVS2,61.8,55.0,5.43,5.47,3.37,2413.0852426947745
4060,0.31,Ideal,E,VS2,61.4,54.0,4.41,4.38,2.7,647.7796582158206
4061,0.52,Very Good,F,VVS2,58.9,60.0,5.23,5.3,3.1,1750.5900367905892
4062,0.23,Very Good,D,VVS1,59.7,58.0,3.97,4.04,2.39,454.09349635667223
4063,0.3,Very Good,G,VS1,60.2,62.0,4.3,4.31,2.59,580.3709608736939
4064,0.84,Very Good,D,SI1,59.2,59.0,6.18,6.21,3.67,3250.206419789151
4065,0.77,Ideal,E,SI2,62.1,56.0,5.84,5.86,3.63,2492.6624535444275
4066,2.14,Premium,F,SI2,58.2,61.0,8.5,8.45,4.93,14743.125380326068
4067,1.01,Very Good,H,VVS1,60.6,56.0,6.5,6.53,3.95,6723.269098727244
4068,0.35,Premium,E,SI1,59.7,60.0,4.58,4.53,2.72,651.2975604056146
4069,1.5,Premium,I,VVS2,60.2,58.0,7.5,7.34,4.47,13794.251715455704
4070,0.52,Ideal,F,IF,60.3,60.0,5.24,5.27,3.17,2107.4318738617576
4071,1.19,Ideal,H,VS1,62.5,54.0,6.78,6.82,4.25,7817.159936915093
4072,0.3,Premium,J,VS1,62.6,58.0,4.27,4.32,2.69,600.6022586160622
4073,0.53,Premium,E,SI1,61.8,60.0,5.21,5.18,3.21,1413.4373913762645
4074,0.91,Ideal,D,VVS2,62.0,54.0,6.2,6.25,3.86,6147.984225986282
4075,0.59,Very Good,E,VS2,60.8,57.0,5.37,5.42,3.28,1915.3456499755985
4076,2.01,Very Good,H,I1,58.1,63.0,8.3,8.19,4.79,6970.3966380813235
4077,0.92,Fair,E,SI1,65.6,57.0,6.1,6.07,3.99,3647.800818752169
4078,0.8,Ideal,G,VS2,62.2,56.0,5.94,5.87,3.67,3556.636935947013
4079,1.42,Premium,F,SI2,59.7,57.0,7.33,7.3,4.37,6956.728391869792
4080,0.46,Very Good,F,SI2,61.5,56.0,4.98,5.01,3.07,923.0381890050346
4081,0.38,Ideal,F,VS2,61.2,57.0,4.64,4.67,2.85,933.8236604284072
4082,0.93,Premium,H,VS2,60.3,61.0,6.39,6.25,3.81,4496.619603216761
4083,1.2,Very Good,I,VS2,61.7,59.0,6.83,6.88,4.23,6781.696007659912
4084,0.82,Very Good,G,SI1,63.4,55.0,6.0,5.93,3.78,3107.199417420157
4085,0.54,Premium,E,SI1,62.2,58.0,5.26,5.23,3.26,1463.6420885782477
4086,1.02,Very Good,I,VS2,59.3,59.0,6.57,6.62,3.91,5120.68946653254
4087,0.4,Ideal,F,VS2,60.6,55.0,4.82,4.78,2.91,1023.9560054703355
4088,0.31,Very Good,I,VS2,60.7,61.0,4.32,4.34,2.63,602.8120679661654
4089,0.72,Ideal,G,VS1,61.2,57.0,5.76,5.79,3.53,3068.126065031965
4090,1.71,Very Good,H,VS1,62.0,56.0,7.64,7.68,4.75,14139.436915926863
4091,1.61,Very Good,E,SI1,62.3,57.0,7.43,7.47,4.64,10054.60907812798
4092,0.52,Ideal,G,SI2,61.6,55.0,5.16,5.19,3.19,1214.690978133072
4093,0.5,Ideal,F,VVS2,62.1,58.0,5.07,5.11,3.16,1730.8096060282471
4094,0.72,Premium,H,SI1,62.5,57.0,5.73,5.67,3.56,2504.549170401917
4095,0.46,Very Good,E,SI1,59.3,63.0,5.09,5.02,3.0,1055.793811049762
4096,1.2,Ideal,H,VS1,61.9,57.0,6.77,6.73,4.18,7937.376363609453
4097,0.3,Very Good,D,SI1,63.4,54.0,4.31,4.27,2.72,475.2750631553301
4098,0.41,Good,F,SI1,63.9,56.0,4.68,4.74,3.01,828.7767507791863
4099,1.51,Premium,H,SI1,58.0,59.0,7.57,7.54,4.38,9166.217766205558
4100,0.53,Ideal,D,SI1,61.6,56.0,5.2,5.23,3.21,1452.456374515901
4101,0.54,Ideal,D,SI1,61.5,56.0,5.23,5.25,3.22,1504.04700946483
4102,0.9,Very Good,G,VS2,62.4,61.0,6.13,6.17,3.84,4089.615805212188
4103,1.05,Ideal,E,VVS2,62.4,56.0,6.49,6.52,4.06,7808.964986501987
4104,1.02,Ideal,F,SI2,61.4,56.0,6.5,6.47,3.98,4171.297170744102
4105,1.15,Premium,G,SI2,62.7,58.0,6.71,6.69,4.2,5067.589712640817
4106,0.86,Fair,G,VS1,64.6,58.8,5.95,6.04,3.87,3698.949372216848
4107,0.54,Ideal,G,VS1,61.3,57.0,5.25,5.28,3.23,1815.5905802681036
4108,1.27,Ideal,J,SI2,61.2,56.0,6.99,6.95,4.27,6231.728517711541
4109,0.7,Very Good,G,VS2,63.3,56.0,5.59,5.66,3.56,2603.872732259955
4110,0.91,Good,H,VVS2,65.5,57.0,6.01,6.11,3.97,5668.088892601634
4111,0.39,Ideal,E,VS1,62.3,57.0,4.67,4.64,2.9,1002.9305222947776
4112,0.41,Premium,F,VVS2,62.4,58.0,4.76,4.7,2.95,1209.0682667978476
4113,0.38,Premium,E,VS1,60.7,59.0,4.65,4.7,2.84,924.3064338968528
4114,1.1,Very Good,D,SI2,61.1,58.0,6.61,6.69,4.06,4555.944433535632
4115,0.5,Good,H,VVS1,63.5,58.0,4.98,5.03,3.18,1740.9513298982395
4116,0.24,Very Good,E,VVS2,62.1,59.0,3.95,4.0,2.47,480.85406120067637
4117,1.0,Good,D,IF,63.3,59.0,6.33,6.37,4.02,7677.123350695977
4118,1.88,Very Good,I,VS2,62.2,57.0,7.79,7.86,4.87,15191.00425682956
4119,1.53,Premium,J,VVS1,61.6,58.0,7.4,7.37,4.55,14354.034567113977
4120,2.11,Premium,J,SI2,60.7,60.0,8.27,8.2,5.0,14366.859582933213
4121,0.79,Ideal,G,SI1,61.1,57.0,5.98,5.93,3.64,3060.5330519181307
4122,1.0,Ideal,G,SI1,62.4,56.0,6.41,6.34,3.98,4752.861903359694
4123,0.31,Ideal,D,SI1,62.7,56.0,4.32,4.36,2.72,533.5668641972244
4124,0.4,Very Good,E,VVS1,61.2,61.0,4.7,4.74,2.89,1205.2463479242376
4125,1.07,Ideal,G,SI2,61.1,57.0,6.61,6.65,4.05,4553.3413898193385
4126,0.3,Premium,H,VS1,62.3,58.0,4.26,4.28,2.66,600.6022586160622
4127,1.01,Premium,D,SI2,58.0,60.0,6.58,6.53,3.8,3995.438704074562
4128,0.71,Very Good,H,SI2,61.8,58.0,5.67,5.73,3.52,2043.633971525192
4129,0.51,Premium,G,SI2,60.8,59.0,5.2,5.19,3.16,1143.277449099936
4130,0.3,Good,G,VVS2,63.2,57.0,4.23,4.28,2.69,679.5205756182928
4131,0.75,Ideal,E,VS2,62.0,56.0,5.82,5.85,3.62,3167.3047857906763
4132,0.62,Very Good,E,VS1,60.1,56.0,5.56,5.58,3.35,2181.1007897846234
4133,0.41,Good,E,SI1,63.9,58.0,4.72,4.7,3.01,828.7767507791863
4134,0.38,Very Good,H,VS1,61.3,54.0,4.68,4.7,2.88,893.1711552642955
4135,1.4,Premium,D,VS1,62.8,58.0,7.17,7.07,4.47,10159.888951582794
4136,0.32,Premium,I,VS2,62.2,59.0,4.35,4.37,2.71,661.5662546331696
4137,0.91,Premium,H,VS2,61.8,60.0,6.22,6.18,3.83,4324.398576455768
4138,0.4,Premium,E,VVS1,61.4,59.0,4.68,4.74,2.89,1236.8245001961118
4139,1.52,Very Good,D,SI2,59.1,58.0,7.45,7.48,4.41,7685.206101587667
4140,1.03,Premium,E,SI2,62.0,59.0,6.42,6.49,4.0,4141.510408220206
4141,0.57,Very Good,E,SI2,58.8,57.3,5.42,5.46,3.21,1366.8983038216068
4142,0.59,Very Good,E,VS2,61.7,60.0,5.36,5.4,3.32,1915.3456499755985
4143,1.0,Fair,E,SI1,58.1,63.0,6.6,6.52,3.81,4262.350035892907
4144,1.01,Premium,H,VS2,61.6,59.0,6.45,6.47,3.98,5215.126680044619
4145,1.0,Ideal,F,VVS2,59.7,60.0,6.48,6.52,3.88,7197.508874246431
4146,0.41,Very Good,F,SI2,60.8,58.0,4.78,4.83,2.92,747.6648828701368
4147,1.12,Very Good,G,I1,61.2,63.0,6.68,6.59,4.05,2985.61771730381
4148,0.5,Good,D,SI1,63.6,54.0,5.02,5.08,3.21,1200.5232819453322
4149,1.0,Premium,E,SI1,61.7,58.0,6.42,6.35,3.94,4625.1803827811345
4150,0.81,Very Good,G,VS1,62.6,55.0,5.92,5.97,3.72,3551.3978401271365
4151,1.31,Ideal,F,SI2,62.7,57.0,7.05,6.98,4.4,6153.934668860678
4152,1.43,Very Good,G,VS2,62.2,58.0,7.15,7.18,4.46,9292.653378498104
4153,0.54,Very Good,H,VS2,63.2,55.0,5.24,5.2,3.3,1633.662331100192
4154,0.39,Good,G,VS2,63.8,59.0,4.66,4.59,2.95,878.3378077193998
4155,0.25,Ideal,G,VVS2,62.1,57.0,4.01,4.07,2.5,543.4656367823274
4156,0.31,Ideal,D,SI1,62.4,53.0,4.33,4.35,2.71,533.5668641972244
4157,0.32,Ideal,F,VVS2,61.2,57.0,4.43,4.4,2.7,820.9938854398632
4158,0.64,Ideal,D,VS1,61.5,56.0,5.54,5.55,3.41,2475.0529840161894
4159,1.04,Premium,H,VVS1,60.4,58.0,6.58,6.53,3.96,7265.003758585508
4160,0.37,Ideal,H,VS2,61.7,55.0,4.64,4.67,2.87,890.1427545369752
4161,0.7,Premium,G,SI2,60.0,60.0,5.69,5.65,3.51,2041.7078940309466
4162,1.7,Very Good,I,SI1,61.9,62.0,7.52,7.58,4.67,11129.505129443014
4163,1.02,Premium,G,VVS2,62.2,60.0,6.39,6.43,3.99,7240.846391387567
4164,0.7,Very Good,I,VS1,63.1,54.0,5.61,5.67,3.56,2721.4365114167467
4165,1.53,Very Good,G,VVS2,62.5,57.0,7.33,7.38,4.6,13877.309427590902
4166,0.95,Good,D,SI2,56.5,61.0,6.53,6.5,3.68,3397.1589468092493
4167,0.5,Ideal,D,VS2,61.7,56.0,5.12,5.14,3.16,1528.8559453841556
4168,0.7,Ideal,E,VS2,62.2,55.0,5.64,5.67,3.52,2798.112178198003
4169,2.52,Premium,I,SI1,58.5,59.0,8.9,8.87,5.2,23851.496913306033
4170,0.36,Premium,G,SI2,59.3,59.0,4.66,4.62,2.75,604.1561897107501
4171,0.34,Very Good,F,SI2,63.5,56.0,4.48,4.44,2.83,530.6654558110179
4172,0.51,Very Good,E,SI2,58.3,61.9,5.19,5.2,3.04,1115.014058030871
4173,0.56,Ideal,E,VS1,60.8,55.0,5.37,5.32,3.25,1940.0927621815076
4174,1.13,Premium,G,VS1,61.6,58.0,6.76,6.68,4.14,6873.7077675194505
4175,2.09,Very Good,F,SI2,62.7,61.0,8.07,8.14,5.08,13769.442963210262
4176,1.51,Ideal,H,VS2,61.9,59.0,7.29,7.34,4.53,11011.65738283457
4177,0.34,Ideal,F,VVS1,61.4,57.0,4.5,4.53,2.77,952.8835654368785
4178,1.01,Good,J,SI1,58.8,57.0,6.57,6.63,3.88,4462.156681891249
4179,1.14,Ideal,H,VVS2,61.9,56.0,6.69,6.72,4.15,8959.439013667808
4180,1.01,Good,H,SI1,63.1,60.0,6.37,6.41,4.03,4462.156681891249
4181,0.71,Good,I,VS1,59.1,63.4,5.76,5.81,3.42,2698.6819066875073
4182,0.36,Premium,G,IF,62.5,60.0,4.49,4.53,2.82,1110.092878296683
4183,1.2,Premium,H,SI2,62.5,58.0,6.74,6.69,4.2,5478.332473470999
4184,0.52,Ideal,H,VS2,61.7,54.0,5.18,5.22,3.21,1640.4559591533023
4185,0.63,Premium,I,VS1,62.0,58.0,5.52,5.45,3.4,2323.966740651748
4186,1.01,Premium,F,SI1,62.2,59.0,6.41,6.36,3.97,4711.919449805953
4187,0.41,Very Good,E,SI2,63.2,58.0,4.72,4.68,2.97,747.6648828701368
4188,0.52,Good,I,SI1,63.6,60.0,5.1,5.05,3.23,1291.744061508722
4189,0.31,Ideal,I,SI2,62.0,54.1,4.32,4.35,2.69,471.0862963319169
4190,1.5,Premium,H,I1,62.9,60.0,7.31,7.22,4.57,5151.591963586227
4191,1.02,Good,H,SI2,60.3,63.0,6.45,6.49,3.9,3869.5213585215133
4192,0.25,Premium,H,VVS1,60.1,62.0,4.11,4.08,2.46,539.8256203293307
4193,0.31,Good,H,VVS1,63.7,56.0,4.33,4.3,2.75,749.1673743933496
4194,0.26,Ideal,H,VVS2,61.8,55.7,4.08,4.1,2.53,580.2804944145173
4195,0.73,Very Good,D,VS2,63.5,58.0,5.68,5.72,3.62,2807.747771183061
4196,1.51,Good,I,VS1,63.6,57.0,7.14,7.21,4.56,10890.156777335247
4197,0.72,Very Good,E,SI2,61.4,58.0,5.76,5.8,3.55,2096.6509463542543
4198,0.31,Good,G,VS2,64.4,54.0,4.24,4.29,2.75,581.512767083467
4199,1.01,Ideal,F,VS1,61.7,56.0,6.48,6.45,3.99,5687.771180487467
4200,1.0,Premium,D,VS1,62.7,54.0,6.38,6.35,3.99,5397.340092190595
4201,1.12,Very Good,I,VS2,62.9,55.9,6.59,6.62,4.16,5991.196765464704
4202,1.14,Very Good,F,VVS1,62.2,55.9,6.67,6.69,4.16,8324.044315580744
4203,0.75,Ideal,G,SI2,62.5,55.0,5.82,5.77,3.62,2375.3836507535716
4204,0.54,Premium,H,VVS1,62.0,57.0,5.25,5.2,3.24,2099.947835929107
4205,1.55,Premium,H,VS2,61.7,59.0,7.44,7.4,4.58,11133.38496975337
4206,0.32,Ideal,D,SI2,61.1,56.0,4.41,4.39,2.69,499.28632632235605
4207,1.01,Premium,G,VVS2,61.9,59.0,6.41,6.45,3.98,7122.601810567424
4208,0.3,Ideal,E,VVS2,62.2,57.0,4.28,4.31,2.67,737.0529748726026
4209,0.4,Very Good,D,VS2,63.6,55.0,4.68,4.72,2.99,952.8749928085834
4210,1.12,Ideal,H,VS1,60.9,57.0,6.71,6.73,4.09,6998.935038938667
4211,0.41,Ideal,H,VS1,61.8,56.0,4.78,4.73,2.94,1098.7048138335404
4212,1.15,Ideal,H,SI1,61.9,55.0,6.74,6.77,4.18,5664.444977053482
4213,1.04,Ideal,E,VVS2,61.0,57.0,6.61,6.57,4.02,7685.074686283104
4214,2.02,Fair,G,I1,65.6,57.0,7.87,7.8,5.15,6012.644661969873
4215,1.11,Ideal,F,VVS1,59.7,58.0,6.7,6.74,4.01,8363.137023569536
4216,0.62,Premium,G,VVS2,59.2,59.0,5.58,5.56,3.3,2413.2870048872833
4217,0.31,Ideal,I,VS1,61.9,54.0,4.34,4.38,2.7,659.8406244737755
4218,0.9,Good,G,SI2,63.8,56.0,6.16,6.13,3.92,3076.926505096658
4219,0.44,Premium,E,VVS2,60.0,59.0,4.95,4.99,2.98,1360.5175069501936
4220,0.91,Very Good,I,SI2,62.8,61.0,6.15,6.18,3.87,3219.409079110565
4221,0.73,Premium,E,VS2,61.6,59.0,5.77,5.73,3.54,2910.5882726583623
4222,1.5,Good,H,VS2,63.6,58.0,7.22,7.27,4.61,9767.893221990438
4223,0.5,Premium,G,VVS2,59.6,60.0,5.18,5.15,3.08,1684.550104291744
4224,0.57,Premium,D,VS2,61.7,60.0,5.32,5.28,3.27,1866.2313473958798
4225,0.54,Ideal,D,VS2,61.9,55.0,5.24,5.23,3.24,1755.5276058931547
