,carat,cut,color,clarity,depth,table,x,y,z,price_predicted
3880,2.02,Very Good,H,VS2,62.7,58.0,7.96,8.01,5.01,16345.25545184108
3881,0.52,Ideal,G,VS1,61.2,56.0,5.19,5.23,3.19,1812.0651271797071
3882,0.34,Good,E,SI1,63.5,55.0,4.44,4.47,2.83,614.9845084508864
3883,1.04,Ideal,G,VS2,61.9,54.0,6.53,6.56,4.05,5783.625604929671
3884,1.54,Premium,I,SI1,61.8,57.0,7.43,7.37,4.57,8348.420951446484
3885,0.7,Fair,J,VS2,64.6,58.0,5.58,5.56,3.6,1724.0533352504524
3886,1.52,Good,J,SI1,63.6,60.0,7.25,7.21,4.6,6817.033280858383
3887,1.1,Premium,E,SI2,60.7,58.0,6.77,6.65,4.07,5256.954903720465
3888,0.4,Premium,E,SI2,60.5,59.0,4.74,4.78,2.88,744.8139272596752
3889,0.71,Good,E,SI2,58.8,63.0,5.75,5.88,3.42,1967.6571432143348
3890,0.31,Ideal,E,VS2,61.6,57.0,4.38,4.35,2.69,675.0762047262716
3891,0.37,Premium,E,VS2,63.0,58.0,4.58,4.53,2.87,899.8631127549127
3892,1.01,Very Good,E,VS2,60.4,58.0,6.47,6.6,3.95,6071.85877140533
3893,0.57,Very Good,I,SI1,61.1,61.0,5.34,5.37,3.27,1291.7541483673426
3894,0.4,Good,E,SI1,63.3,56.0,4.68,4.74,2.98,824.4182632237266
3895,0.36,Ideal,E,VS2,62.1,55.0,4.54,4.58,2.83,884.0254507676606
3896,0.3,Premium,E,IF,61.9,58.0,4.3,4.26,2.65,1010.8956724073716
3897,1.01,Ideal,F,SI2,60.5,57.0,6.49,6.53,3.94,4246.038736773905
3898,1.5,Ideal,H,SI1,61.3,57.0,7.38,7.4,4.53,8841.953643217754
3899,0.57,Very Good,F,VS1,63.2,56.0,5.27,5.31,3.34,2203.1611415443
3900,0.9,Very Good,H,SI1,58.7,59.0,6.3,6.35,3.71,3320.159443481408
3901,0.51,Ideal,H,VVS2,60.1,57.0,5.19,5.22,3.12,1574.3266972911379
3902,0.27,Very Good,E,VVS2,61.7,58.0,4.12,4.15,2.55,582.4443786716348
3903,0.7,Very Good,G,SI1,63.6,58.0,5.61,5.65,3.58,2205.25638552145
3904,1.75,Good,I,VS1,58.3,59.0,7.92,7.97,4.63,12126.584454213269
3905,1.0,Fair,E,SI1,57.4,62.0,6.54,6.59,3.77,4747.237871202308
3906,0.5,Very Good,F,VS2,63.0,58.0,5.05,5.08,3.19,1450.3668294873448
3907,1.51,Ideal,F,VS2,62.4,53.0,7.37,7.32,4.58,12806.042280297605
3908,1.2,Good,G,VS2,65.2,56.0,6.61,6.67,4.33,6934.4217831552305
3909,0.4,Very Good,F,VS1,61.2,58.0,4.74,4.86,2.94,1118.4194745058956
3910,0.71,Ideal,H,VS1,62.1,55.0,5.68,5.72,3.54,2905.191725271342
3911,0.43,Ideal,G,VS1,61.3,57.0,4.88,4.85,2.98,1264.2432898744007
3912,0.31,Ideal,F,VS2,62.6,57.0,4.29,4.33,2.7,618.4742304455987
3913,0.43,Very Good,F,VS1,62.2,61.0,4.75,4.83,2.98,1284.4839057353142
3914,0.53,Ideal,J,VS1,61.4,55.2,5.2,5.22,3.2,1246.328307109067
3915,0.76,Very Good,I,SI1,62.0,56.0,5.81,5.84,3.61,2187.967770881453
3916,0.59,Ideal,G,VS2,62.6,54.0,5.32,5.38,3.35,1976.3639146645555
3917,0.42,Premium,D,VVS2,59.6,59.0,4.9,4.96,2.94,1448.2064772692845
3918,0.52,Very Good,E,SI1,59.3,59.0,5.26,5.3,3.13,1365.7650653344451
3919,0.31,Ideal,G,VS1,62.3,54.0,4.35,4.38,2.72,680.2091277710344
3920,0.72,Ideal,E,SI1,62.0,57.0,5.72,5.66,3.53,2616.603663720148
3921,0.72,Premium,G,SI1,60.8,58.0,5.8,5.74,3.51,2399.1465846842475
3922,0.25,Very Good,E,VVS1,62.9,59.0,3.99,4.02,2.52,597.8234785583463
3923,0.51,Ideal,F,VS1,62.1,56.0,5.15,5.13,3.19,1896.0006350014257
3924,1.51,Premium,I,VS1,60.0,58.0,7.51,7.45,4.49,9805.325335386586
3925,0.45,Ideal,I,VS1,61.9,54.0,4.95,4.97,3.07,1080.6926357271573
3926,1.75,Premium,G,VS1,59.6,60.0,7.9,7.76,4.67,17556.927055207456
3927,0.71,Ideal,E,VS1,62.3,56.0,5.66,5.7,3.54,3547.9011420514043
3928,0.59,Ideal,F,VS2,60.2,57.0,5.48,5.44,3.29,2120.0131918373722
3929,1.15,Very Good,F,SI1,62.5,59.0,6.62,6.69,4.16,6040.882442366786
3930,0.47,Ideal,E,VS1,61.5,55.0,5.01,5.04,3.09,1686.0862218959207
3931,0.33,Premium,G,VS2,62.6,58.0,4.4,4.36,2.74,637.453891252664
3932,2.16,Premium,J,VVS1,61.5,58.0,8.36,8.26,5.11,16687.5829852447
3933,0.3,Good,H,SI1,63.7,56.0,4.2,4.22,2.68,421.37828776516346
3934,1.07,Ideal,H,SI2,59.2,57.0,6.7,6.64,3.95,4293.617434983529
3935,1.6,Premium,I,VS2,60.2,58.0,7.63,7.56,4.57,9880.17543065
3936,1.0,Premium,G,SI2,62.7,59.0,6.36,6.3,3.97,3837.9759718289565
3937,1.5,Very Good,H,VS1,60.7,58.0,7.35,7.42,4.48,10651.974032035076
3938,0.54,Ideal,G,IF,61.2,57.0,5.26,5.28,3.22,2640.1675617942415
3939,0.41,Ideal,F,VVS2,61.4,56.0,4.81,4.76,2.94,1248.512457971982
3940,1.51,Very Good,I,VS1,63.1,53.0,7.34,7.25,4.6,9526.363095639303
3941,0.51,Ideal,E,SI1,61.7,55.0,5.13,5.17,3.18,1404.953147251714
3942,1.02,Premium,E,SI1,61.4,58.0,6.48,6.45,3.97,5409.923456088962
3943,0.31,Good,I,VS1,63.9,55.0,4.28,4.3,2.74,500.75057765727996
3944,0.41,Very Good,F,VVS1,61.4,58.0,4.76,4.78,2.93,1386.023969183959
3945,2.0,Premium,J,VS1,63.0,58.0,8.04,7.99,5.05,13382.726011509681
3946,0.78,Ideal,I,VS2,60.9,57.0,5.92,5.97,3.62,2682.43429018023
3947,0.51,Good,E,VS2,63.1,59.0,5.04,5.07,3.19,1506.658051865175
3948,0.3,Ideal,G,VVS1,61.7,55.0,4.34,4.32,2.67,744.5128281907406
3949,0.33,Very Good,G,VS1,62.8,58.0,4.38,4.41,2.76,719.8323190081773
3950,0.76,Ideal,H,VVS2,61.0,56.0,5.85,5.91,3.59,3295.374860171738
3951,0.4,Ideal,E,VS2,61.6,57.0,4.73,4.75,2.92,1069.0111087578891
3952,0.53,Premium,G,SI1,61.0,59.0,5.25,5.21,3.19,1342.8019309103572
3953,0.42,Ideal,G,SI1,62.2,53.0,4.8,4.84,3.0,891.3801699826132
3954,0.35,Very Good,I,VS2,61.7,57.0,4.52,4.56,2.8,583.3767075615547
3955,0.5,Premium,G,VS1,62.5,60.0,5.08,5.06,3.17,1631.11935068849
3956,1.01,Very Good,E,SI1,61.0,56.0,6.47,6.54,3.97,5149.0596944168365
3957,0.31,Very Good,D,SI1,60.0,61.0,4.41,4.43,2.65,562.4106492338707
3958,0.34,Ideal,E,VVS1,62.2,56.0,4.45,4.49,2.78,1108.8843640272073
3959,0.43,Ideal,D,SI1,62.5,55.0,4.83,4.8,3.01,1095.7052988896144
3960,0.3,Ideal,E,VVS2,62.3,56.0,4.3,4.34,2.69,750.3533531135536
3961,1.26,Ideal,H,SI1,61.9,57.0,6.88,6.93,4.27,6402.204975438743
3962,0.32,Ideal,D,VS2,62.6,55.0,4.39,4.37,2.74,768.1420377018351
3963,1.01,Premium,G,SI2,62.4,58.0,6.38,6.41,3.99,3911.002457077755
3964,0.34,Very Good,E,VVS2,62.7,59.0,4.41,4.43,2.77,882.6704861263951
3965,0.92,Good,D,SI1,60.2,56.0,6.28,6.32,3.79,4366.374767454757
3966,1.01,Very Good,F,VS2,63.8,55.0,6.31,6.38,4.05,5571.852012292047
3967,0.5,Good,D,VVS2,62.4,64.0,5.03,5.06,3.14,1842.244053500992
3968,0.73,Ideal,D,SI1,62.4,53.0,5.82,5.79,3.62,2855.0471728734087
3969,0.42,Ideal,I,VVS1,62.7,55.0,4.8,4.77,3.0,1050.920805548043
3970,1.01,Very Good,D,VVS2,63.0,56.0,6.35,6.41,4.02,7684.110602685325
3971,0.59,Very Good,F,IF,59.9,63.0,5.44,5.47,3.27,3288.45531672843
3972,0.27,Very Good,D,VS2,63.0,57.0,4.06,4.1,2.57,524.1151789617325
3973,1.04,Very Good,D,SI2,63.1,58.0,6.39,6.33,4.01,4729.10558559004
3974,0.75,Premium,E,SI2,63.0,58.0,5.78,5.71,3.62,2314.0284049595707
3975,0.61,Good,F,SI2,62.5,65.0,5.36,5.29,3.33,1471.9311662661748
3976,0.9,Good,F,SI1,61.3,60.0,6.13,6.18,3.77,3663.2615549815573
3977,0.31,Very Good,H,SI1,60.5,60.0,4.33,4.4,2.64,461.3198139857193
3978,1.01,Fair,D,SI2,64.7,57.0,6.31,6.27,4.07,4161.764788542314
3979,1.01,Ideal,I,SI1,60.3,58.0,6.5,6.56,3.94,3902.568429246481
3980,1.0,Very Good,I,VS1,63.3,55.0,6.39,6.34,4.03,4404.260257205624
3981,0.31,Good,G,VS2,63.1,58.0,4.3,4.35,2.73,532.3171218903273
3982,0.4,Ideal,D,SI2,62.8,56.0,4.73,4.7,2.96,803.3808822313141
3983,1.01,Premium,H,VVS1,60.5,57.0,6.55,6.48,3.94,6124.292186849939
3984,0.71,Good,E,SI1,63.1,59.0,5.62,5.75,3.59,2320.294770926604
3985,0.35,Ideal,G,VVS2,61.0,57.0,4.58,4.54,2.78,856.0169720464265
3986,0.47,Ideal,J,SI1,60.6,54.0,5.04,5.0,3.09,852.9574699616129
3987,0.31,Premium,F,SI1,62.7,58.0,4.31,4.33,2.71,507.0536325114022
3988,0.71,Ideal,H,VS1,61.8,55.0,5.72,5.77,3.55,2905.191725271342
3989,0.53,Ideal,I,VS1,61.6,57.0,5.21,5.18,3.2,1458.3946674799265
3990,0.39,Premium,J,VVS1,61.8,56.0,4.71,4.64,2.89,746.622602846088
3991,0.31,Ideal,H,VS1,62.1,54.0,4.3,4.37,2.69,626.2139398806394
3992,0.3,Ideal,G,VVS2,60.9,57.0,4.35,4.32,2.64,639.2448771529394
3993,2.01,Fair,I,SI2,66.5,61.0,7.81,7.75,5.17,11301.554319725417
3994,0.41,Very Good,I,SI1,63.3,60.0,4.71,4.64,2.96,706.42774103516
3995,1.22,Premium,E,VS2,62.2,55.0,6.91,6.85,4.28,8810.770528524385
3996,2.2,Ideal,I,VS1,61.4,57.0,8.41,8.37,5.15,20109.18765968033
3997,2.0,Very Good,J,SI1,62.2,59.0,7.92,7.97,4.94,11119.528750946838
3998,0.39,Ideal,E,VVS1,62.1,54.0,4.67,4.7,2.91,1420.1721713732966
3999,0.91,Ideal,G,SI2,61.0,57.0,6.25,6.28,3.82,3310.838991017439
4000,1.01,Good,H,SI1,60.3,64.0,6.5,6.53,3.93,3989.6487106254117
4001,1.09,Premium,D,SI2,61.2,60.0,6.6,6.64,4.05,5344.780774064405
4002,0.53,Ideal,D,VS2,60.2,57.0,5.24,5.26,3.16,1914.0263355346258
4003,1.24,Premium,E,SI2,60.8,57.0,6.98,6.94,4.23,6524.714618554332
4004,0.56,Ideal,D,VS1,62.6,55.0,5.25,5.29,3.3,2530.2048087619714
4005,0.59,Ideal,D,VS2,60.9,57.0,5.42,5.48,3.32,2323.9513329219294
4006,0.33,Premium,E,SI1,59.1,58.0,4.56,4.51,2.68,620.836885472309
4007,0.9,Very Good,I,SI1,61.8,56.0,6.19,6.24,3.84,2982.2702678743144
4008,1.02,Good,D,VS1,64.6,58.0,6.22,6.28,4.04,7535.05471331171
4009,0.72,Fair,F,SI1,64.8,55.0,5.64,5.6,3.64,2315.938804394064
4010,0.52,Ideal,E,VS2,61.0,57.0,5.21,5.19,3.17,1715.7881108387896
4011,0.32,Ideal,I,VVS1,62.0,55.3,4.39,4.42,2.73,638.6123280087438
4012,0.25,Very Good,F,VVS1,61.1,57.0,4.05,4.08,2.48,537.6552558537884
4013,0.72,Very Good,G,IF,63.3,54.0,5.64,5.73,3.6,4280.102161925018
4014,1.13,Ideal,H,SI1,62.3,56.0,6.66,6.69,4.16,5371.572600407795
4015,1.01,Premium,I,SI1,62.8,58.0,6.4,6.34,4.0,3791.5400653164525
4016,0.72,Ideal,I,VVS1,61.3,57.0,5.74,5.77,3.53,2820.7226134304224
4017,1.54,Ideal,I,VS2,60.2,59.0,7.52,7.57,4.54,9481.853354318873
4018,0.9,Fair,E,SI2,65.8,59.0,6.03,5.98,3.95,2923.6170219748674
4019,1.0,Good,F,VS2,64.0,59.0,6.29,6.25,4.03,5297.822371659234
4020,0.39,Very Good,E,SI2,59.1,56.0,4.76,4.82,2.83,689.4013660073689
4021,0.5,Ideal,F,VVS2,62.2,54.0,5.09,5.11,3.17,1825.4734430992983
4022,1.18,Ideal,G,VVS1,61.1,57.0,6.78,6.84,4.16,9996.788249525445
4023,0.31,Very Good,D,VVS2,60.5,56.0,4.38,4.41,2.66,805.2512233956878
4024,1.06,Premium,H,SI1,61.0,58.0,6.61,6.57,4.02,4631.405978461432
4025,0.31,Good,D,SI2,63.7,55.0,4.35,4.32,2.76,452.75677937737515
4026,2.01,Premium,I,VS2,60.3,62.0,8.13,8.08,4.89,15005.512881415441
4027,0.3,Very Good,G,SI1,62.8,56.0,4.28,4.32,2.7,443.0091243000503
4028,0.3,Very Good,I,VVS2,60.1,63.0,4.28,4.31,2.58,485.3677273588653
4029,1.01,Fair,H,SI2,65.4,59.0,6.3,6.26,4.11,3424.32003058368
4030,0.34,Ideal,G,SI1,61.2,57.0,4.53,4.56,2.78,597.3451537414733
4031,0.73,Fair,I,VS1,55.9,66.0,6.11,6.01,3.39,2335.82293772376
4032,0.72,Ideal,I,VS1,60.7,57.0,5.78,5.81,3.51,2556.2678775593554
4033,0.31,Ideal,E,VS2,62.0,55.0,4.37,4.34,2.7,675.0762047262716
4034,1.53,Ideal,E,SI1,62.3,54.2,7.35,7.38,4.59,11600.985029169677
4035,0.25,Very Good,E,VVS2,61.9,59.0,3.99,4.02,2.48,506.9664650827165
4036,0.4,Good,F,SI1,63.6,57.0,4.7,4.67,2.98,775.7097487995892
4037,1.21,Very Good,F,SI1,59.4,56.0,6.95,7.0,4.14,6658.580354107937
4038,1.0,Premium,E,SI2,60.4,60.0,6.49,6.46,3.91,4426.7820290353875
4039,1.02,Very Good,F,SI1,62.1,63.0,6.48,6.36,3.99,4803.441894589594
4040,0.71,Good,F,SI2,64.5,55.6,5.58,5.61,3.6,1968.3021864795292
4041,0.41,Very Good,F,VVS2,62.9,54.0,4.7,4.74,2.97,1172.554344751298
4042,1.5,Premium,E,SI2,62.7,56.0,7.38,7.33,4.61,9196.973272049025
4043,0.9,Very Good,H,VS2,62.1,57.0,6.16,6.23,3.85,3754.564437656258
4044,0.36,Ideal,E,SI1,61.6,56.0,4.56,4.59,2.82,749.6715567270838
4045,1.05,Premium,G,IF,60.6,60.0,6.57,6.59,3.99,9049.352696850478
4046,0.34,Ideal,G,VS2,61.0,57.0,4.48,4.5,2.74,695.7132481042871
4047,1.18,Premium,E,SI2,62.5,60.0,6.74,6.7,4.2,5966.472224346906
4048,1.03,Premium,D,SI2,61.8,60.0,6.45,6.42,3.98,4824.316839206206
4049,0.32,Ideal,G,VS2,62.4,55.0,4.36,4.39,2.73,620.2349343812804
4050,1.08,Ideal,E,VVS2,61.0,56.0,6.64,6.67,4.06,8607.787320076222
4051,0.73,Ideal,J,SI1,61.8,56.0,5.78,5.81,3.58,1917.7459057426438
4052,1.1,Ideal,F,SI2,60.4,55.0,6.77,6.73,4.08,4999.747321423067
4053,1.72,Premium,I,VVS2,62.7,58.0,7.6,7.54,4.75,12446.643925094946
4054,1.0,Premium,F,SI1,61.6,61.0,6.37,6.3,3.9,4772.209844995354
4055,0.92,Ideal,H,SI1,61.6,56.0,6.21,6.25,3.84,3670.745015851835
4056,0.75,Ideal,E,SI1,61.4,56.0,5.83,5.89,3.6,2816.4975658566
4057,0.72,Premium,F,VS1,58.8,60.0,5.91,5.89,3.47,3555.4326038138133
4058,1.2,Premium,G,SI2,59.9,59.0,6.92,6.98,4.16,5438.074132200229
4059,0.61,Ideal,F,VVS2,61.8,55.0,5.43,5.47,3.37,2671.1029850807563
4060,0.31,Ideal,E,VS2,61.4,54.0,4.41,4.38,2.7,675.0762047262716
4061,0.52,Very Good,F,VVS2,58.9,60.0,5.23,5.3,3.1,1848.0846008978983
4062,0.23,Very Good,D,VVS1,59.7,58.0,3.97,4.04,2.39,561.4343688878647
4063,0.3,Very Good,G,VS1,60.2,62.0,4.3,4.31,2.59,600.9281225881214
4064,0.84,Very Good,D,SI1,59.2,59.0,6.18,6.21,3.67,3415.184074595252
4065,0.77,Ideal,E,SI2,62.1,56.0,5.84,5.86,3.63,2504.5351721906923
4066,2.14,Premium,F,SI2,58.2,61.0,8.5,8.45,4.93,17314.05611135118
4067,1.01,Very Good,H,VVS1,60.6,56.0,6.5,6.53,3.95,5944.238320474477
4068,0.35,Premium,E,SI1,59.7,60.0,4.58,4.53,2.72,690.3365776497875
4069,1.5,Premium,I,VVS2,60.2,58.0,7.5,7.34,4.47,9527.290176304277
4070,0.52,Ideal,F,IF,60.3,60.0,5.24,5.27,3.17,2749.5224457962818
4071,1.19,Ideal,H,VS1,62.5,54.0,6.78,6.82,4.25,7559.787898578985
4072,0.3,Premium,J,VS1,62.6,58.0,4.27,4.32,2.69,425.6887237336501
4073,0.53,Premium,E,SI1,61.8,60.0,5.21,5.18,3.21,1458.953136791321
4074,0.91,Ideal,D,VVS2,62.0,54.0,6.2,6.25,3.86,6857.39501896115
4075,0.59,Very Good,E,VS2,60.8,57.0,5.37,5.42,3.28,2022.469096350041
4076,2.01,Very Good,H,I1,58.1,63.0,8.3,8.19,4.79,11199.500840984785
4077,0.92,Fair,E,SI1,65.6,57.0,6.1,6.07,3.99,4084.484331923054
4078,0.8,Ideal,G,VS2,62.2,56.0,5.94,5.87,3.67,3518.5278869023555
4079,1.42,Premium,F,SI2,59.7,57.0,7.33,7.3,4.37,7896.243866156026
4080,0.46,Very Good,F,SI2,61.5,56.0,4.98,5.01,3.07,884.8768787692203
4081,0.38,Ideal,F,VS2,61.2,57.0,4.64,4.67,2.85,913.2381868925719
4082,0.93,Premium,H,VS2,60.3,61.0,6.39,6.25,3.81,4110.451388378762
4083,1.2,Very Good,I,VS2,61.7,59.0,6.83,6.88,4.23,5573.937207748418
4084,0.82,Very Good,G,SI1,63.4,55.0,6.0,5.93,3.78,2975.947116806923
4085,0.54,Premium,E,SI1,62.2,58.0,5.26,5.23,3.26,1508.9708836850243
4086,1.02,Very Good,I,VS2,59.3,59.0,6.57,6.62,3.91,4138.782774999854
4087,0.4,Ideal,F,VS2,60.6,55.0,4.82,4.78,2.91,1007.4577916435413
4088,0.31,Very Good,I,VS2,60.7,61.0,4.32,4.34,2.63,467.0918813026776
4089,0.72,Ideal,G,VS1,61.2,57.0,5.76,5.79,3.53,3356.518189660532
4090,1.71,Very Good,H,VS1,62.0,56.0,7.64,7.68,4.75,13577.061400115146
4091,1.61,Very Good,E,SI1,62.3,57.0,7.43,7.47,4.64,11937.611117654382
4092,0.52,Ideal,G,SI2,61.6,55.0,5.16,5.19,3.19,1146.98837419862
4093,0.5,Ideal,F,VVS2,62.1,58.0,5.07,5.11,3.16,1825.4734430992983
4094,0.72,Premium,H,SI1,62.5,57.0,5.73,5.67,3.56,2262.88193228581
4095,0.46,Very Good,E,SI1,59.3,63.0,5.09,5.02,3.0,1094.850737770843
4096,1.2,Ideal,H,VS1,61.9,57.0,6.77,6.73,4.18,7677.848408853088
4097,0.3,Very Good,D,SI1,63.4,54.0,4.31,4.27,2.72,530.0118576507234
4098,0.41,Good,F,SI1,63.9,56.0,4.68,4.74,3.01,813.2564363855795
4099,1.51,Premium,H,SI1,58.0,59.0,7.57,7.54,4.38,8688.248323452126
4100,0.53,Ideal,D,SI1,61.6,56.0,5.2,5.23,3.21,1599.5911037744597
4101,0.54,Ideal,D,SI1,61.5,56.0,5.23,5.25,3.22,1654.619853992309
4102,0.9,Very Good,G,VS2,62.4,61.0,6.13,6.17,3.84,4134.403162337157
4103,1.05,Ideal,E,VVS2,62.4,56.0,6.49,6.52,4.06,8181.413430414504
4104,1.02,Ideal,F,SI2,61.4,56.0,6.5,6.47,3.98,4326.878307934717
4105,1.15,Premium,G,SI2,62.7,58.0,6.71,6.69,4.2,5016.867272065472
4106,0.86,Fair,G,VS1,64.6,58.8,5.95,6.04,3.87,4153.101071356477
4107,0.54,Ideal,G,VS1,61.3,57.0,5.25,5.28,3.23,1946.3531087852386
4108,1.27,Ideal,J,SI2,61.2,56.0,6.99,6.95,4.27,4908.40710879674
4109,0.7,Very Good,G,VS2,63.3,56.0,5.59,5.66,3.56,2568.408018821644
4110,0.91,Good,H,VVS2,65.5,57.0,6.01,6.11,3.97,4206.171782298068
4111,0.39,Ideal,E,VS1,62.3,57.0,4.67,4.64,2.9,1204.3348770212235
4112,0.41,Premium,F,VVS2,62.4,58.0,4.76,4.7,2.95,1209.937480645662
4113,0.38,Premium,E,VS1,60.7,59.0,4.65,4.7,2.84,1113.4136111480486
4114,1.1,Very Good,D,SI2,61.1,58.0,6.61,6.69,4.06,5234.2809889629725
4115,0.5,Good,H,VVS1,63.5,58.0,4.98,5.03,3.18,1569.244897062535
4116,0.24,Very Good,E,VVS2,62.1,59.0,3.95,4.0,2.47,470.9857824838003
4117,1.0,Good,D,IF,63.3,59.0,6.33,6.37,4.02,10408.839998123183
4118,1.88,Very Good,I,VS2,62.2,57.0,7.79,7.86,4.87,12898.053594682102
4119,1.53,Premium,J,VVS1,61.6,58.0,7.4,7.37,4.55,8847.553253618427
4120,2.11,Premium,J,SI2,60.7,60.0,8.27,8.2,5.0,11648.981142642831
4121,0.79,Ideal,G,SI1,61.1,57.0,5.98,5.93,3.64,2949.904005204194
4122,1.0,Ideal,G,SI1,62.4,56.0,6.41,6.34,3.98,4610.303794656514
4123,0.31,Ideal,D,SI1,62.7,56.0,4.32,4.36,2.72,606.1119192684262
4124,0.4,Very Good,E,VVS1,61.2,61.0,4.7,4.74,2.89,1395.3262615279652
4125,1.07,Ideal,G,SI2,61.1,57.0,6.61,6.65,4.05,4513.752769920765
4126,0.3,Premium,H,VS1,62.3,58.0,4.26,4.28,2.66,571.9957169881047
4127,1.01,Premium,D,SI2,58.0,60.0,6.58,6.53,3.8,4656.144663400685
4128,0.71,Very Good,H,SI2,61.8,58.0,5.67,5.73,3.52,1892.576981505869
4129,0.51,Premium,G,SI2,60.8,59.0,5.2,5.19,3.16,1071.9190226305122
4130,0.3,Good,G,VVS2,63.2,57.0,4.23,4.28,2.69,582.6398231549864
4131,0.75,Ideal,E,VS2,62.0,56.0,5.82,5.85,3.62,3321.261835132987
4132,0.62,Very Good,E,VS1,60.1,56.0,5.56,5.58,3.35,2608.071701063793
4133,0.41,Good,E,SI1,63.9,58.0,4.72,4.7,3.01,861.959074024114
4134,0.38,Very Good,H,VS1,61.3,54.0,4.68,4.7,2.88,860.0860663923273
4135,1.4,Premium,D,VS1,62.8,58.0,7.17,7.07,4.47,14402.608686096923
4136,0.32,Premium,I,VS2,62.2,59.0,4.35,4.37,2.71,509.55889309593437
4137,0.91,Premium,H,VS2,61.8,60.0,6.22,6.18,3.83,3948.2601653598917
4138,0.4,Premium,E,VVS1,61.4,59.0,4.68,4.74,2.89,1440.1997393822767
4139,1.52,Very Good,D,SI2,59.1,58.0,7.45,7.48,4.41,9397.270064323493
4140,1.03,Premium,E,SI2,62.0,59.0,6.42,6.49,4.0,4669.155502038244
4141,0.57,Very Good,E,SI2,58.8,57.3,5.42,5.46,3.21,1366.7376182187334
4142,0.59,Very Good,E,VS2,61.7,60.0,5.36,5.4,3.32,2022.469096350041
4143,1.0,Fair,E,SI1,58.1,63.0,6.6,6.52,3.81,4747.237871202308
4144,1.01,Premium,H,VS2,61.6,59.0,6.45,6.47,3.98,4789.108302170705
4145,1.0,Ideal,F,VVS2,59.7,60.0,6.48,6.52,3.88,6880.579282819497
4146,0.41,Very Good,F,SI2,60.8,58.0,4.78,4.83,2.92,709.9368161277713
4147,1.12,Very Good,G,I1,61.2,63.0,6.68,6.59,4.05,3972.459468083507
4148,0.5,Good,D,SI1,63.6,54.0,5.02,5.08,3.21,1286.6763117820292
4149,1.0,Premium,E,SI1,61.7,58.0,6.42,6.35,3.94,5220.136663251909
4150,0.81,Very Good,G,VS1,62.6,55.0,5.92,5.97,3.72,3944.035648952014
4151,1.31,Ideal,F,SI2,62.7,57.0,7.05,6.98,4.4,6982.6261342309
4152,1.43,Very Good,G,VS2,62.2,58.0,7.15,7.18,4.46,9969.88511890828
4153,0.54,Very Good,H,VS2,63.2,55.0,5.24,5.2,3.3,1457.950762779877
4154,0.39,Good,G,VS2,63.8,59.0,4.66,4.59,2.95,822.307801409334
4155,0.25,Ideal,G,VVS2,62.1,57.0,4.01,4.07,2.5,452.5606668249848
4156,0.31,Ideal,D,SI1,62.4,53.0,4.33,4.35,2.71,606.1119192684262
4157,0.32,Ideal,F,VVS2,61.2,57.0,4.43,4.4,2.7,776.879607978287
4158,0.64,Ideal,D,VS1,61.5,56.0,5.54,5.55,3.41,3221.7482074753975
4159,1.04,Premium,H,VVS1,60.4,58.0,6.58,6.53,3.96,6465.405364567274
4160,0.37,Ideal,H,VS2,61.7,55.0,4.64,4.67,2.87,768.4462645401936
4161,0.7,Premium,G,SI2,60.0,60.0,5.69,5.65,3.51,1952.8843413106918
4162,1.7,Very Good,I,SI1,61.9,62.0,7.52,7.58,4.67,9720.861332788263
4163,1.02,Premium,G,VVS2,62.2,60.0,6.39,6.43,3.99,6295.178699064649
4164,0.7,Very Good,I,VS1,63.1,54.0,5.61,5.67,3.56,2291.5308023328093
4165,1.53,Very Good,G,VVS2,62.5,57.0,7.33,7.38,4.6,13197.815313170653
4166,0.95,Good,D,SI2,56.5,61.0,6.53,6.5,3.68,3867.2188280945375
4167,0.5,Ideal,D,VS2,61.7,56.0,5.12,5.14,3.16,1722.4918197445697
4168,0.7,Ideal,E,VS2,62.2,55.0,5.64,5.67,3.52,2932.7057543054552
4169,2.52,Premium,I,SI1,58.5,59.0,8.9,8.87,5.2,20577.207895987125
4170,0.36,Premium,G,SI2,59.3,59.0,4.66,4.62,2.75,554.1413477853354
4171,0.34,Very Good,F,SI2,63.5,56.0,4.48,4.44,2.83,496.11339998309415
4172,0.51,Very Good,E,SI2,58.3,61.9,5.19,5.2,3.04,1118.3408457178425
4173,0.56,Ideal,E,VS1,60.8,55.0,5.37,5.32,3.25,2312.5871890795815
4174,1.13,Premium,G,VS1,61.6,58.0,6.76,6.68,4.14,7666.801569170802
4175,2.09,Very Good,F,SI2,62.7,61.0,8.07,8.14,5.08,16036.671652246421
4176,1.51,Ideal,H,VS2,61.9,59.0,7.29,7.34,4.53,10122.610740721528
4177,0.34,Ideal,F,VVS1,61.4,57.0,4.5,4.53,2.77,1031.3163423717372
4178,1.01,Good,J,SI1,58.8,57.0,6.57,6.63,3.88,3213.257654898987
4179,1.14,Ideal,H,VVS2,61.9,56.0,6.69,6.72,4.15,6982.137345696567
4180,1.01,Good,H,SI1,63.1,60.0,6.37,6.41,4.03,3989.6487106254117
4181,0.71,Good,I,VS1,59.1,63.4,5.76,5.81,3.42,2284.942052341757
4182,0.36,Premium,G,IF,62.5,60.0,4.49,4.53,2.82,1187.5316712184458
4183,1.2,Premium,H,SI2,62.5,58.0,6.74,6.69,4.2,5153.211623303994
